물품별_AI순위,전체_AI순위,candidate_id,물품번호,물품명,사업자번호,사업자번호_정규화,업체명,AI예측점수,대표물품,제조업체,공급품목등록후_경과일수,공급품목등록후_경과일수_log,업체_등록품목수,업체_동일대분류등록수,업체_동일분류공급품목수,업체_동일중분류등록수,업체_동일소분류등록수,업체_대표물품등록수,업체_제조품목등록수,품목_공급업체수,품목_대표물품업체수,품목_제조업체수,품목_제조업체비율,품목_대표물품비율,품목_평균참가업체수,품목_평균참가업체수_log,품목_경쟁강도,이전전체낙찰건수,이전동일품목낙찰건수,해당물품_과거낙찰건수,이전동일대분류낙찰건수,최근365일낙찰건수,최근낙찰일_경과일수,최근낙찰일_경과일수_log,이전낙찰금액합계_log,참가업체수_log,물품번호_prefix2,물품번호_prefix4,물품번호_prefix6,창업기업,장애인표준사업장,사회적기업,부정당제재,제재종료후_경과일수,제재종료후_경과일수_log
40,222,188,4710160802,무기응집제,4410801337,4410801337,엔플,0.014485,0.0,0.0,151.0,5.0238805208462765,436.0,10.0,7.0,7.0,1.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,13.0,0.0,0.0,0.0,2.0,234.0,5.459585514144159,21.15329455550339,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
41,225,174,4710160802,무기응집제,3883001492,3883001492,유엔글로벌,0.014243,0.0,0.0,1240.0,7.123672785204607,781.0,24.0,11.0,11.0,3.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,18.0,0.0,0.0,0.0,4.0,137.0,4.927253685157205,20.792597661515607,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
42,232,158,4710160802,무기응집제,2852501641,2852501641,유니플러스,0.013672,0.0,0.0,151.0,5.0238805208462765,179.0,5.0,3.0,3.0,2.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,35.0,0.0,0.0,0.0,9.0,165.0,5.111987788356544,21.274442833083423,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
43,246,192,4710160802,무기응집제,7048802729,7048802729,에스클래스주식회사,0.011028,0.0,0.0,1109.0,7.01211529430638,537.0,19.0,8.0,8.0,2.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,12.0,0.0,0.0,0.0,0.0,495.0,6.206575926724928,20.409062594812273,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
44,249,171,4710160802,무기응집제,4551701809,4551701809,니즈스토리,0.010828,0.0,0.0,1240.0,7.123672785204607,742.0,24.0,11.0,11.0,3.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,21.0,0.0,0.0,0.0,3.0,178.0,5.187385805840755,20.80011790918268,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
45,255,180,4710160802,무기응집제,6706200447,6706200447,에스엔컴퍼니,0.010347,0.0,0.0,1240.0,7.123672785204607,769.0,23.0,12.0,12.0,3.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,16.0,0.0,0.0,0.0,2.0,205.0,5.327876168789581,20.921022007394654,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
46,257,167,4710160802,무기응집제,1790200940,1790200940,필 글로벌(PHIL GLOBAL),0.010106,0.0,0.0,397.0,5.986452005284438,95.0,6.0,3.0,3.0,3.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,22.0,0.0,0.0,0.0,1.0,333.0,5.8111409929767,21.022080368470313,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
47,261,185,4710160802,무기응집제,5250802328,5250802328,일호컴퍼니,0.009593,0.0,0.0,1472.0,7.29505641646263,669.0,17.0,9.0,9.0,4.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,14.0,0.0,0.0,0.0,0.0,767.0,6.643789733147672,21.300397814500112,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
48,277,194,4710160802,무기응집제,2840702041,2840702041,대원,0.008515,0.0,0.0,1236.0,7.1204443723924875,554.0,12.0,5.0,5.0,3.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,12.0,0.0,0.0,0.0,1.0,289.0,5.66988092298052,19.969912074304244,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
49,291,184,4710160802,무기응집제,2218702533,2218702533,주식회사 이화진,0.007658,0.0,0.0,1242.0,7.1252830915107115,369.0,13.0,4.0,4.0,2.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,15.0,0.0,0.0,0.0,1.0,186.0,5.231108616854587,20.292574344367008,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
50,345,163,4710160802,무기응집제,8878102928,8878102928,주식회사 제이디폼,0.005351,0.0,0.0,885.0,6.786716950605081,505.0,12.0,4.0,4.0,3.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,27.0,0.0,0.0,0.0,1.0,292.0,5.680172609017068,21.536205245317035,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,222,4710169801,수처리용여과재,2068610605,2068610605,케이원에코텍 주식회사,0.895763,0.0,1.0,624.0,6.437751649736401,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,20.0,0.0,0.0,1.0,6.0,137.0,4.927253685157205,22.98620115789057,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
2,7,217,4710169801,수처리용여과재,1168170950,1168170950,삼천리활성탄소(주),0.823284,1.0,0.0,381.0,5.945420608606575,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,24.0,0.0,0.0,0.0,4.0,158.0,5.0689042022202315,23.533319773886998,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
3,62,206,4710169801,수처리용여과재,6088601170,6088601170,케이원산업 주식회사,0.239201,0.0,0.0,867.0,6.7661917146603505,16.0,1.0,1.0,1.0,1.0,0.0,1.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,38.0,0.0,0.0,0.0,8.0,134.0,4.90527477843843,20.485629740766935,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
4,114,212,4710169801,수처리용여과재,5118127226,5118127226,주식회사 마크온탑,0.101859,0.0,0.0,1373.0,7.2254814727822945,1602.0,46.0,17.0,17.0,4.0,2.0,49.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,27.0,0.0,0.0,0.0,4.0,184.0,5.220355825078325,21.731939902532034,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
5,125,241,4710169801,수처리용여과재,1141708314,1141708314,미성엔지니어링,0.072161,0.0,0.0,872.0,6.771935555839602,153.0,14.0,9.0,9.0,2.0,1.0,15.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,13.0,0.0,0.0,3.0,4.0,172.0,5.153291594497779,21.55661922683251,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
6,138,230,4710169801,수처리용여과재,6502401417,6502401417,선유통,0.055978,0.0,0.0,1356.0,7.213031659834869,1955.0,63.0,26.0,26.0,5.0,1.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,17.0,0.0,0.0,0.0,2.0,284.0,5.652489180268651,20.748738594900335,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
7,140,223,4710169801,수처리용여과재,3978101727,3978101727,디에스엔텍 주식회사,0.055565,0.0,0.0,1005.0,6.913737350659685,101.0,32.0,30.0,30.0,2.0,1.0,40.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,20.0,0.0,0.0,2.0,3.0,186.0,5.231108616854587,22.40126414200196,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
8,142,227,4710169801,수처리용여과재,7608100625,7608100625,대신이엔텍 주식회사,0.052439,0.0,0.0,1005.0,6.913737350659685,60.0,10.0,8.0,8.0,2.0,0.0,6.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,17.0,0.0,0.0,1.0,5.0,176.0,5.176149732573829,22.229586224115707,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
9,145,225,4710169801,수처리용여과재,1392800447,1392800447,두물기업,0.041496,1.0,0.0,275.0,5.62040086571715,255.0,7.0,3.0,3.0,1.0,7.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,18.0,0.0,0.0,0.0,4.0,159.0,5.075173815233827,20.983644590822433,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
10,157,247,4710169801,수처리용여과재,6108170132,6108170132,(주)대교통상,0.032965,0.0,0.0,867.0,6.7661917146603505,18.0,1.0,1.0,1.0,1.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,11.0,0.0,0.0,0.0,0.0,437.0,6.082218910376446,20.546694134133975,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
11,159,216,4710169801,수처리용여과재,7820901711,7820901711,모아테크,0.031983,1.0,0.0,275.0,5.62040086571715,327.0,6.0,3.0,3.0,3.0,8.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,25.0,0.0,0.0,0.0,3.0,200.0,5.303304908059076,21.98005429854726,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
12,165,211,4710169801,수처리용여과재,6068659002,6068659002,(주)씨앤씨솔루션,0.027675,0.0,0.0,276.0,5.6240175061873385,127.0,5.0,2.0,2.0,1.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,28.0,0.0,0.0,1.0,3.0,137.0,4.927253685157205,21.494941782361963,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
13,166,208,4710169801,수처리용여과재,2650101980,2650101980,경기모아상사,0.027669,0.0,0.0,275.0,5.62040086571715,307.0,11.0,5.0,5.0,2.0,11.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,31.0,0.0,0.0,0.0,10.0,156.0,5.056245805348308,22.047559746184273,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
14,169,229,4710169801,수처리용여과재,1458102877,1458102877,주식회사 오성테크,0.026015,1.0,0.0,275.0,5.62040086571715,325.0,11.0,5.0,5.0,1.0,4.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,17.0,0.0,0.0,0.0,3.0,288.0,5.666426688112432,21.115289465768285,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
15,170,202,4710169801,수처리용여과재,2201501330,2201501330,태정,0.025676,0.0,0.0,276.0,5.6240175061873385,191.0,4.0,2.0,2.0,1.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,66.0,0.0,0.0,0.0,14.0,163.0,5.099866427824199,22.128589305591813,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
16,172,215,4710169801,수처리용여과재,6835400773,6835400773,삼우,0.025088,0.0,0.0,275.0,5.62040086571715,100.0,5.0,2.0,2.0,1.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,26.0,0.0,0.0,1.0,7.0,143.0,4.969813299576001,20.70554556725792,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
17,180,236,4710169801,수처리용여과재,1318152607,1318152607,주식회사 극동 아이.씨.엠,0.021368,0.0,0.0,275.0,5.62040086571715,363.0,11.0,4.0,4.0,3.0,7.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,14.0,0.0,0.0,1.0,3.0,261.0,5.568344503761097,21.55031077651052,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
18,183,240,4710169801,수처리용여과재,6346100764,6346100764,레브,0.020673,0.0,0.0,275.0,5.62040086571715,215.0,5.0,2.0,2.0,2.0,11.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,13.0,0.0,0.0,0.0,6.0,144.0,4.976733742420574,21.799064475676026,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
19,186,233,4710169801,수처리용여과재,1798102185,1798102185,주식회사 디오르마,0.020094,0.0,0.0,1111.0,7.013915474810528,1649.0,50.0,19.0,19.0,6.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,16.0,0.0,0.0,0.0,2.0,228.0,5.43372200355424,20.65115740391971,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
20,187,203,4710169801,수처리용여과재,4188153158,4188153158,주식회사 신성씨엔에스,0.019889,0.0,0.0,274.0,5.616771097666572,231.0,6.0,2.0,2.0,2.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,63.0,0.0,0.0,0.0,12.0,145.0,4.983606621708336,21.961073167911902,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
21,189,245,4710169801,수처리용여과재,8808700159,8808700159,주식회사 하이패스텔,0.018956,0.0,0.0,1492.0,7.30854279753919,190.0,8.0,3.0,3.0,2.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,11.0,0.0,0.0,0.0,1.0,359.0,5.886104031450156,21.13852187772598,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
22,191,232,4710169801,수처리용여과재,8272401230,8272401230,오정,0.018645,0.0,0.0,275.0,5.62040086571715,335.0,9.0,5.0,5.0,3.0,12.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,16.0,0.0,0.0,0.0,4.0,165.0,5.111987788356544,20.769874646548093,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
23,193,246,4710169801,수처리용여과재,5743001846,5743001846,에이치알에스(HRS),0.018305,0.0,0.0,275.0,5.62040086571715,322.0,14.0,6.0,6.0,2.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,11.0,0.0,0.0,1.0,4.0,193.0,5.267858159063328,20.8729499401697,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
24,197,248,4710169801,수처리용여과재,8930801386,8930801386,제이앤컴퍼니,0.017872,0.0,0.0,275.0,5.62040086571715,125.0,5.0,1.0,1.0,1.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,11.0,0.0,0.0,0.0,2.0,155.0,5.049856007249537,19.9660162875873,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
25,200,226,4710169801,수처리용여과재,2691101486,2691101486,조앤테크,0.01733,0.0,0.0,1480.0,7.300472814267799,292.0,6.0,3.0,3.0,1.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,18.0,0.0,0.0,0.0,3.0,334.0,5.814130531825066,20.167691005089175,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
26,201,231,4710169801,수처리용여과재,6101142405,6101142405,만우전기,0.017257,0.0,0.0,276.0,5.6240175061873385,151.0,9.0,3.0,3.0,1.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,16.0,0.0,0.0,0.0,5.0,130.0,4.875197323201151,21.287582440998253,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
27,204,218,4710169801,수처리용여과재,8062001161,8062001161,거성산업,0.016894,0.0,0.0,274.0,5.616771097666572,254.0,9.0,3.0,3.0,3.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,23.0,0.0,0.0,0.0,1.0,157.0,5.062595033026967,20.70298649710086,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
28,207,243,4710169801,수처리용여과재,5580801504,5580801504,더블유엠,0.0165,0.0,0.0,277.0,5.627621113690637,173.0,7.0,6.0,6.0,2.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,13.0,0.0,0.0,0.0,2.0,320.0,5.771441123130016,20.256013556865923,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
29,208,205,4710169801,수처리용여과재,4038104830,4038104830,주식회사 대성안전개발,0.016293,0.0,0.0,274.0,5.616771097666572,227.0,6.0,2.0,2.0,2.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,43.0,0.0,0.0,0.0,12.0,144.0,4.976733742420574,21.545104270530643,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
30,209,204,4710169801,수처리용여과재,1861501398,1861501398,제이에이치테크,0.016265,0.0,0.0,276.0,5.6240175061873385,175.0,4.0,3.0,3.0,2.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,48.0,0.0,0.0,0.0,8.0,143.0,4.969813299576001,21.783582049732413,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
31,211,234,4710169801,수처리용여과재,1058762466,1058762466,(주)케이에이치그룹한국역사문화원,0.015929,0.0,0.0,275.0,5.62040086571715,403.0,15.0,5.0,5.0,2.0,3.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,15.0,0.0,0.0,0.0,6.0,177.0,5.181783550292085,20.851087026222093,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
32,213,221,4710169801,수처리용여과재,2903101270,2903101270,다인에스티,0.01586,0.0,0.0,276.0,5.6240175061873385,120.0,7.0,5.0,5.0,5.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,21.0,0.0,0.0,0.0,8.0,187.0,5.236441962829949,21.015470313645185,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
33,214,209,4710169801,수처리용여과재,1700702117,1700702117,에스앤디,0.015762,0.0,0.0,274.0,5.616771097666572,120.0,5.0,2.0,2.0,1.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,30.0,0.0,0.0,0.0,2.0,166.0,5.117993812416755,20.689950007839702,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
34,216,250,4710169801,수처리용여과재,2258601811,2258601811,주식회사 원나인텍,0.015604,0.0,0.0,1492.0,7.30854279753919,343.0,8.0,5.0,5.0,2.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,11.0,0.0,0.0,0.0,1.0,235.0,5.4638318050256105,19.719596008663945,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
35,223,238,4710169801,수처리용여과재,5253400601,5253400601,지에이치기업,0.014456,0.0,0.0,274.0,5.616771097666572,124.0,6.0,2.0,2.0,1.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,14.0,0.0,0.0,0.0,2.0,162.0,5.093750200806762,20.810660099686768,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
36,229,242,4710169801,수처리용여과재,4198802063,4198802063,주식회사 갑천만수,0.013862,0.0,0.0,275.0,5.62040086571715,370.0,10.0,3.0,3.0,2.0,15.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,13.0,0.0,0.0,0.0,3.0,162.0,5.093750200806762,21.38267632637836,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
37,231,201,4710169801,수처리용여과재,4178105425,4178105425,우석이엔지 주식회사,0.013715,0.0,0.0,275.0,5.62040086571715,171.0,10.0,3.0,3.0,2.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,125.0,0.0,0.0,0.0,3.0,346.0,5.849324779946859,23.05343275410239,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
38,233,224,4710169801,수처리용여과재,6614200580,6614200580,미성상사,0.01358,0.0,0.0,274.0,5.616771097666572,235.0,6.0,2.0,2.0,2.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,19.0,0.0,0.0,0.0,1.0,341.0,5.834810737062605,20.39419629206632,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
39,234,239,4710169801,수처리용여과재,4450402330,4450402330,피와이테크,0.013159,0.0,0.0,1480.0,7.300472814267799,444.0,9.0,6.0,6.0,1.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,14.0,0.0,0.0,0.0,2.0,260.0,5.564520407322694,20.4323952128625,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
40,244,214,4710169801,수처리용여과재,1698101874,1698101874,(유)아성개발,0.011387,0.0,0.0,274.0,5.616771097666572,264.0,10.0,3.0,3.0,3.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,26.0,0.0,0.0,0.0,5.0,131.0,4.882801922586371,21.152962892856028,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
41,245,219,4710169801,수처리용여과재,1982100388,1982100388,제이케이컴퍼니,0.011041,0.0,0.0,275.0,5.62040086571715,257.0,8.0,4.0,4.0,1.0,9.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,21.0,0.0,0.0,0.0,2.0,228.0,5.43372200355424,21.70910591320935,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
42,256,220,4710169801,수처리용여과재,4121425031,4121425031,건아,0.010203,0.0,0.0,275.0,5.62040086571715,98.0,6.0,3.0,3.0,2.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,21.0,0.0,0.0,0.0,2.0,156.0,5.056245805348308,21.036836858799543,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
43,266,207,4710169801,수처리용여과재,2521201281,2521201281,에이디 커머스,0.009349,0.0,0.0,275.0,5.62040086571715,223.0,8.0,5.0,5.0,3.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,37.0,0.0,0.0,0.0,5.0,169.0,5.135798437050262,21.0045945645773,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
44,272,228,4710169801,수처리용여과재,2011525821,2011525821,주앤주,0.008893,0.0,0.0,1116.0,7.018401799069201,585.0,17.0,4.0,4.0,2.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,17.0,0.0,0.0,0.0,2.0,318.0,5.765191102784844,21.755792737940002,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
45,278,210,4710169801,수처리용여과재,2568802462,2568802462,주식회사 연승,0.008431,0.0,0.0,1494.0,7.3098814858247865,97.0,3.0,3.0,3.0,1.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,29.0,0.0,0.0,0.0,0.0,827.0,6.71901315438526,22.280978446111614,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
46,293,237,4710169801,수처리용여과재,5250802328,5250802328,일호컴퍼니,0.007502,0.0,0.0,1478.0,7.2991214627108,669.0,17.0,9.0,9.0,4.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,14.0,0.0,0.0,0.0,0.0,767.0,6.643789733147672,21.300397814500112,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
47,311,244,4710169801,수처리용여과재,2840702041,2840702041,대원,0.006658,0.0,0.0,1494.0,7.3098814858247865,554.0,12.0,5.0,5.0,3.0,0.0,0.0,2377.0,12.0,4.0,0.0016827934371055953,0.005048380311316786,29.666666666666668,3.4231762883809305,0.0124807179918665,12.0,0.0,0.0,0.0,1.0,289.0,5.66988092298052,19.969912074304244,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
